state,date,sex,age,ethnicity,population
W.P. Kuala Lumpur,1/1/2025,female,30-34,bumi_malay,42.9
W.P. Kuala Lumpur,1/1/2025,female,30-34,bumi_other,1.4
W.P. Kuala Lumpur,1/1/2025,female,30-34,chinese,26.7
W.P. Kuala Lumpur,1/1/2025,female,30-34,indian,6.9
W.P. Kuala Lumpur,1/1/2025,female,30-34,other_citizen,0.5
W.P. Kuala Lumpur,1/1/2025,female,30-34,other_noncitizen,10.5
W.P. Kuala Lumpur,1/1/2025,female,35-39,bumi_malay,46.1
W.P. Kuala Lumpur,1/1/2025,female,35-39,bumi_other,1.4
W.P. Kuala Lumpur,1/1/2025,female,35-39,chinese,35.5
W.P. Kuala Lumpur,1/1/2025,female,35-39,indian,8.4
W.P. Kuala Lumpur,1/1/2025,female,35-39,other_citizen,0.6
W.P. Kuala Lumpur,1/1/2025,female,35-39,other_noncitizen,11.3
W.P. Kuala Lumpur,1/1/2025,female,40-44,bumi_malay,45.1
W.P. Kuala Lumpur,1/1/2025,female,40-44,bumi_other,1.3
W.P. Kuala Lumpur,1/1/2025,female,40-44,chinese,44.1
W.P. Kuala Lumpur,1/1/2025,female,40-44,indian,9.8
W.P. Kuala Lumpur,1/1/2025,female,40-44,other_citizen,0.7
W.P. Kuala Lumpur,1/1/2025,female,40-44,other_noncitizen,8.1
W.P. Kuala Lumpur,1/1/2025,female,45-49,bumi_malay,31.3
W.P. Kuala Lumpur,1/1/2025,female,45-49,bumi_other,0.7
W.P. Kuala Lumpur,1/1/2025,female,45-49,chinese,35.8
W.P. Kuala Lumpur,1/1/2025,female,45-49,indian,7.9
W.P. Kuala Lumpur,1/1/2025,female,45-49,other_citizen,0.5
W.P. Kuala Lumpur,1/1/2025,female,45-49,other_noncitizen,5.3
W.P. Kuala Lumpur,1/1/2025,female,50-54,bumi_malay,22.8
W.P. Kuala Lumpur,1/1/2025,female,50-54,bumi_other,0.4
W.P. Kuala Lumpur,1/1/2025,female,50-54,chinese,27
W.P. Kuala Lumpur,1/1/2025,female,50-54,indian,6.6
W.P. Kuala Lumpur,1/1/2025,female,50-54,other_citizen,0.3
W.P. Kuala Lumpur,1/1/2025,female,50-54,other_noncitizen,2.3
W.P. Kuala Lumpur,1/1/2025,female,55-59,bumi_malay,15
W.P. Kuala Lumpur,1/1/2025,female,55-59,bumi_other,0.3
W.P. Kuala Lumpur,1/1/2025,female,55-59,chinese,18.4
W.P. Kuala Lumpur,1/1/2025,female,55-59,indian,4.4
W.P. Kuala Lumpur,1/1/2025,female,55-59,other_citizen,0.2
W.P. Kuala Lumpur,1/1/2025,female,55-59,other_noncitizen,1.3
W.P. Kuala Lumpur,1/1/2025,female,60-64,bumi_malay,14.8
W.P. Kuala Lumpur,1/1/2025,female,60-64,bumi_other,0.2
W.P. Kuala Lumpur,1/1/2025,female,60-64,chinese,16.6
W.P. Kuala Lumpur,1/1/2025,female,60-64,indian,4.1
W.P. Kuala Lumpur,1/1/2025,female,60-64,other_citizen,0.2
W.P. Kuala Lumpur,1/1/2025,female,60-64,other_noncitizen,0.7
W.P. Kuala Lumpur,1/1/2025,female,65-69,bumi_malay,9
W.P. Kuala Lumpur,1/1/2025,female,65-69,bumi_other,0.1
W.P. Kuala Lumpur,1/1/2025,female,65-69,chinese,11.3
W.P. Kuala Lumpur,1/1/2025,female,65-69,indian,2.6
W.P. Kuala Lumpur,1/1/2025,female,65-69,other_citizen,0.1
W.P. Kuala Lumpur,1/1/2025,female,65-69,other_noncitizen,1
W.P. Kuala Lumpur,1/1/2025,female,70-74,bumi_malay,12.1
W.P. Kuala Lumpur,1/1/2025,female,70-74,bumi_other,0.1
W.P. Kuala Lumpur,1/1/2025,female,70-74,chinese,8.7
W.P. Kuala Lumpur,1/1/2025,female,70-74,indian,2
W.P. Kuala Lumpur,1/1/2025,female,70-74,other_citizen,0.2
W.P. Kuala Lumpur,1/1/2025,female,70-74,other_noncitizen,0.5
W.P. Kuala Lumpur,1/1/2025,female,75-79,bumi_malay,8.1
W.P. Kuala Lumpur,1/1/2025,female,75-79,bumi_other,0.1
W.P. Kuala Lumpur,1/1/2025,female,75-79,chinese,5.8
W.P. Kuala Lumpur,1/1/2025,female,75-79,indian,1.5
W.P. Kuala Lumpur,1/1/2025,female,75-79,other_citizen,0.1
W.P. Kuala Lumpur,1/1/2025,female,75-79,other_noncitizen,0.4
W.P. Kuala Lumpur,1/1/2025,female,80-84,bumi_malay,4.4
W.P. Kuala Lumpur,1/1/2025,female,80-84,bumi_other,0.1
W.P. Kuala Lumpur,1/1/2025,female,80-84,chinese,3.2
W.P. Kuala Lumpur,1/1/2025,female,80-84,indian,0.7
W.P. Kuala Lumpur,1/1/2025,female,80-84,other_citizen,0.1
W.P. Kuala Lumpur,1/1/2025,female,80-84,other_noncitizen,0.3
W.P. Kuala Lumpur,1/1/2025,female,85+,bumi_malay,2.6
W.P. Kuala Lumpur,1/1/2025,female,85+,bumi_other,0.2
W.P. Kuala Lumpur,1/1/2025,female,85+,chinese,0.1
W.P. Kuala Lumpur,1/1/2025,female,85+,indian,0.2
W.P. Kuala Lumpur,1/1/2025,female,85+,other_citizen,0
W.P. Kuala Lumpur,1/1/2025,female,85+,other_noncitizen,0.3
W.P. Kuala Lumpur,1/1/2025,male,0-4,bumi_malay,30.4
W.P. Kuala Lumpur,1/1/2025,male,0-4,bumi_other,1
W.P. Kuala Lumpur,1/1/2025,male,0-4,chinese,11.1
W.P. Kuala Lumpur,1/1/2025,male,0-4,indian,3.2
W.P. Kuala Lumpur,1/1/2025,male,0-4,other_citizen,1.3
W.P. Kuala Lumpur,1/1/2025,male,0-4,other_noncitizen,5.2
W.P. Kuala Lumpur,1/1/2025,male,5-9,bumi_malay,33.3
W.P. Kuala Lumpur,1/1/2025,male,5-9,bumi_other,0.4
W.P. Kuala Lumpur,1/1/2025,male,5-9,chinese,21.5
W.P. Kuala Lumpur,1/1/2025,male,5-9,indian,5.3
W.P. Kuala Lumpur,1/1/2025,male,5-9,other_citizen,0.6
W.P. Kuala Lumpur,1/1/2025,male,5-9,other_noncitizen,3
W.P. Kuala Lumpur,1/1/2025,male,10-14,bumi_malay,32.7
W.P. Kuala Lumpur,1/1/2025,male,10-14,bumi_other,0.9
W.P. Kuala Lumpur,1/1/2025,male,10-14,chinese,23.6
W.P. Kuala Lumpur,1/1/2025,male,10-14,indian,5.8
W.P. Kuala Lumpur,1/1/2025,male,10-14,other_citizen,0.6
W.P. Kuala Lumpur,1/1/2025,male,10-14,other_noncitizen,0.8
W.P. Kuala Lumpur,1/1/2025,male,15-19,bumi_malay,30.4
W.P. Kuala Lumpur,1/1/2025,male,15-19,bumi_other,0.5
W.P. Kuala Lumpur,1/1/2025,male,15-19,chinese,32.8
W.P. Kuala Lumpur,1/1/2025,male,15-19,indian,7.7
W.P. Kuala Lumpur,1/1/2025,male,15-19,other_citizen,0.3
W.P. Kuala Lumpur,1/1/2025,male,15-19,other_noncitizen,2.3
W.P. Kuala Lumpur,1/1/2025,male,20-24,bumi_malay,31.8
W.P. Kuala Lumpur,1/1/2025,male,20-24,bumi_other,0.5
W.P. Kuala Lumpur,1/1/2025,male,20-24,chinese,28.3
W.P. Kuala Lumpur,1/1/2025,male,20-24,indian,8
W.P. Kuala Lumpur,1/1/2025,male,20-24,other_citizen,0.4
W.P. Kuala Lumpur,1/1/2025,male,20-24,other_noncitizen,9.6
W.P. Kuala Lumpur,1/1/2025,male,25-29,bumi_malay,25.6
W.P. Kuala Lumpur,1/1/2025,male,25-29,bumi_other,0.9
W.P. Kuala Lumpur,1/1/2025,male,25-29,chinese,21.1
W.P. Kuala Lumpur,1/1/2025,male,25-29,indian,5.9
W.P. Kuala Lumpur,1/1/2025,male,25-29,other_citizen,0.3
W.P. Kuala Lumpur,1/1/2025,male,25-29,other_noncitizen,33.5
W.P. Kuala Lumpur,1/1/2025,male,30-34,bumi_malay,38.4
W.P. Kuala Lumpur,1/1/2025,male,30-34,bumi_other,1.2
W.P. Kuala Lumpur,1/1/2025,male,30-34,chinese,25.2
W.P. Kuala Lumpur,1/1/2025,male,30-34,indian,6.6
W.P. Kuala Lumpur,1/1/2025,male,30-34,other_citizen,0.5
W.P. Kuala Lumpur,1/1/2025,male,30-34,other_noncitizen,44.3
W.P. Kuala Lumpur,1/1/2025,male,35-39,bumi_malay,44.1
W.P. Kuala Lumpur,1/1/2025,male,35-39,bumi_other,1.4
W.P. Kuala Lumpur,1/1/2025,male,35-39,chinese,33.3
W.P. Kuala Lumpur,1/1/2025,male,35-39,indian,8.3
W.P. Kuala Lumpur,1/1/2025,male,35-39,other_citizen,0.7
W.P. Kuala Lumpur,1/1/2025,male,35-39,other_noncitizen,47.8
W.P. Kuala Lumpur,1/1/2025,male,40-44,bumi_malay,45.6
W.P. Kuala Lumpur,1/1/2025,male,40-44,bumi_other,1.3
W.P. Kuala Lumpur,1/1/2025,male,40-44,chinese,44
W.P. Kuala Lumpur,1/1/2025,male,40-44,indian,9.9
W.P. Kuala Lumpur,1/1/2025,male,40-44,other_citizen,0.7
W.P. Kuala Lumpur,1/1/2025,male,40-44,other_noncitizen,32.6
W.P. Kuala Lumpur,1/1/2025,male,45-49,bumi_malay,31.1
W.P. Kuala Lumpur,1/1/2025,male,45-49,bumi_other,0.8
W.P. Kuala Lumpur,1/1/2025,male,45-49,chinese,36.6
W.P. Kuala Lumpur,1/1/2025,male,45-49,indian,8.1
W.P. Kuala Lumpur,1/1/2025,male,45-49,other_citizen,0.5
W.P. Kuala Lumpur,1/1/2025,male,45-49,other_noncitizen,19.3
W.P. Kuala Lumpur,1/1/2025,male,50-54,bumi_malay,25.7
W.P. Kuala Lumpur,1/1/2025,male,50-54,bumi_other,0.5
W.P. Kuala Lumpur,1/1/2025,male,50-54,chinese,30.7
W.P. Kuala Lumpur,1/1/2025,male,50-54,indian,7.1
W.P. Kuala Lumpur,1/1/2025,male,50-54,other_citizen,0.3
W.P. Kuala Lumpur,1/1/2025,male,50-54,other_noncitizen,4.7
W.P. Kuala Lumpur,1/1/2025,male,55-59,bumi_malay,14.8
W.P. Kuala Lumpur,1/1/2025,male,55-59,bumi_other,0.2
W.P. Kuala Lumpur,1/1/2025,male,55-59,chinese,19
W.P. Kuala Lumpur,1/1/2025,male,55-59,indian,4.4
W.P. Kuala Lumpur,1/1/2025,male,55-59,other_citizen,0.2
W.P. Kuala Lumpur,1/1/2025,male,55-59,other_noncitizen,1.6
W.P. Kuala Lumpur,1/1/2025,male,60-64,bumi_malay,14.3
W.P. Kuala Lumpur,1/1/2025,male,60-64,bumi_other,0.2
W.P. Kuala Lumpur,1/1/2025,male,60-64,chinese,16.6
W.P. Kuala Lumpur,1/1/2025,male,60-64,indian,4
W.P. Kuala Lumpur,1/1/2025,male,60-64,other_citizen,0.1
W.P. Kuala Lumpur,1/1/2025,male,60-64,other_noncitizen,0.8
W.P. Kuala Lumpur,1/1/2025,male,65-69,bumi_malay,8.1
W.P. Kuala Lumpur,1/1/2025,male,65-69,bumi_other,0.1
W.P. Kuala Lumpur,1/1/2025,male,65-69,chinese,10.2
W.P. Kuala Lumpur,1/1/2025,male,65-69,indian,2.3
W.P. Kuala Lumpur,1/1/2025,male,65-69,other_citizen,0.1
W.P. Kuala Lumpur,1/1/2025,male,65-69,other_noncitizen,1.3
W.P. Kuala Lumpur,1/1/2025,male,70-74,bumi_malay,11.6
W.P. Kuala Lumpur,1/1/2025,male,70-74,bumi_other,0.1
W.P. Kuala Lumpur,1/1/2025,male,70-74,chinese,7.5
W.P. Kuala Lumpur,1/1/2025,male,70-74,indian,1.8
W.P. Kuala Lumpur,1/1/2025,male,70-74,other_citizen,0.1
W.P. Kuala Lumpur,1/1/2025,male,70-74,other_noncitizen,0.8
W.P. Kuala Lumpur,1/1/2025,male,75-79,bumi_malay,7.8
W.P. Kuala Lumpur,1/1/2025,male,75-79,bumi_other,0.1
W.P. Kuala Lumpur,1/1/2025,male,75-79,chinese,5.1
W.P. Kuala Lumpur,1/1/2025,male,75-79,indian,1.2
W.P. Kuala Lumpur,1/1/2025,male,75-79,other_citizen,0.1
W.P. Kuala Lumpur,1/1/2025,male,75-79,other_noncitizen,0.4
W.P. Kuala Lumpur,1/1/2025,male,80-84,bumi_malay,3.8
W.P. Kuala Lumpur,1/1/2025,male,80-84,bumi_other,0.4
W.P. Kuala Lumpur,1/1/2025,male,80-84,chinese,2.1
W.P. Kuala Lumpur,1/1/2025,male,80-84,indian,0.6
W.P. Kuala Lumpur,1/1/2025,male,80-84,other_citizen,0.1
W.P. Kuala Lumpur,1/1/2025,male,80-84,other_noncitizen,0.3
W.P. Kuala Lumpur,1/1/2025,male,85+,bumi_malay,4.1
W.P. Kuala Lumpur,1/1/2025,male,85+,bumi_other,0.1
W.P. Kuala Lumpur,1/1/2025,male,85+,chinese,1
W.P. Kuala Lumpur,1/1/2025,male,85+,indian,0.4
W.P. Kuala Lumpur,1/1/2025,male,85+,other_citizen,0
W.P. Kuala Lumpur,1/1/2025,male,85+,other_noncitizen,0.2
W.P. Labuan,1/1/2025,both,0-4,bumi_malay,2.9
W.P. Labuan,1/1/2025,both,0-4,bumi_other,3.1
W.P. Labuan,1/1/2025,both,0-4,chinese,0.2
W.P. Labuan,1/1/2025,both,0-4,indian,0
W.P. Labuan,1/1/2025,both,0-4,other_citizen,0.6
W.P. Labuan,1/1/2025,both,0-4,other_noncitizen,0.6
W.P. Labuan,1/1/2025,both,5-9,bumi_malay,4.7
W.P. Labuan,1/1/2025,both,5-9,bumi_other,4.2
W.P. Labuan,1/1/2025,both,5-9,chinese,0.7
W.P. Labuan,1/1/2025,both,5-9,indian,0.1
W.P. Labuan,1/1/2025,both,5-9,other_citizen,0.1
W.P. Labuan,1/1/2025,both,5-9,other_noncitizen,0.8
W.P. Labuan,1/1/2025,both,10-14,bumi_malay,2.9
W.P. Labuan,1/1/2025,both,10-14,bumi_other,3.7
W.P. Labuan,1/1/2025,both,10-14,chinese,0.4
W.P. Labuan,1/1/2025,both,10-14,indian,0
W.P. Labuan,1/1/2025,both,10-14,other_citizen,0.1
W.P. Labuan,1/1/2025,both,10-14,other_noncitizen,0.8
W.P. Labuan,1/1/2025,both,15-19,bumi_malay,2.9
W.P. Labuan,1/1/2025,both,15-19,bumi_other,3.4
W.P. Labuan,1/1/2025,both,15-19,chinese,0.6
W.P. Labuan,1/1/2025,both,15-19,indian,0.1
W.P. Labuan,1/1/2025,both,15-19,other_citizen,0.1
W.P. Labuan,1/1/2025,both,15-19,other_noncitizen,0.8
W.P. Labuan,1/1/2025,both,20-24,bumi_malay,3
W.P. Labuan,1/1/2025,both,20-24,bumi_other,3.9
W.P. Labuan,1/1/2025,both,20-24,chinese,0.8
W.P. Labuan,1/1/2025,both,20-24,indian,0.1
W.P. Labuan,1/1/2025,both,20-24,other_citizen,0.1
W.P. Labuan,1/1/2025,both,20-24,other_noncitizen,1
W.P. Labuan,1/1/2025,both,25-29,bumi_malay,2.6
W.P. Labuan,1/1/2025,both,25-29,bumi_other,3.4
W.P. Labuan,1/1/2025,both,25-29,chinese,0.8
W.P. Labuan,1/1/2025,both,25-29,indian,0.1
W.P. Labuan,1/1/2025,both,25-29,other_citizen,0.1
W.P. Labuan,1/1/2025,both,25-29,other_noncitizen,1.6
W.P. Labuan,1/1/2025,both,30-34,bumi_malay,3.2
W.P. Labuan,1/1/2025,both,30-34,bumi_other,3.3
W.P. Labuan,1/1/2025,both,30-34,chinese,0.6
W.P. Labuan,1/1/2025,both,30-34,indian,0.1
W.P. Labuan,1/1/2025,both,30-34,other_citizen,0.1
W.P. Labuan,1/1/2025,both,30-34,other_noncitizen,1.2
W.P. Labuan,1/1/2025,both,35-39,bumi_malay,3.1
W.P. Labuan,1/1/2025,both,35-39,bumi_other,3.4
W.P. Labuan,1/1/2025,both,35-39,chinese,0.7
W.P. Labuan,1/1/2025,both,35-39,indian,0.1
W.P. Labuan,1/1/2025,both,35-39,other_citizen,0.1
W.P. Labuan,1/1/2025,both,35-39,other_noncitizen,1.1
W.P. Labuan,1/1/2025,both,40-44,bumi_malay,3.8
W.P. Labuan,1/1/2025,both,40-44,bumi_other,4
W.P. Labuan,1/1/2025,both,40-44,chinese,0.9
W.P. Labuan,1/1/2025,both,40-44,indian,0.1
W.P. Labuan,1/1/2025,both,40-44,other_citizen,0.1
W.P. Labuan,1/1/2025,both,40-44,other_noncitizen,0.9
W.P. Labuan,1/1/2025,both,45-49,bumi_malay,1.8
W.P. Labuan,1/1/2025,both,45-49,bumi_other,2.1
W.P. Labuan,1/1/2025,both,45-49,chinese,0.5
W.P. Labuan,1/1/2025,both,45-49,indian,0
W.P. Labuan,1/1/2025,both,45-49,other_citizen,0.1
W.P. Labuan,1/1/2025,both,45-49,other_noncitizen,0.8
W.P. Labuan,1/1/2025,both,50-54,bumi_malay,1.5
W.P. Labuan,1/1/2025,both,50-54,bumi_other,1.8
W.P. Labuan,1/1/2025,both,50-54,chinese,0.5
W.P. Labuan,1/1/2025,both,50-54,indian,0
W.P. Labuan,1/1/2025,both,50-54,other_citizen,0
W.P. Labuan,1/1/2025,both,50-54,other_noncitizen,0.7
W.P. Labuan,1/1/2025,both,55-59,bumi_malay,1.2
W.P. Labuan,1/1/2025,both,55-59,bumi_other,1.6
W.P. Labuan,1/1/2025,both,55-59,chinese,0.5
W.P. Labuan,1/1/2025,both,55-59,indian,0
W.P. Labuan,1/1/2025,both,55-59,other_citizen,0
W.P. Labuan,1/1/2025,both,55-59,other_noncitizen,0.6
W.P. Labuan,1/1/2025,both,60-64,bumi_malay,1
W.P. Labuan,1/1/2025,both,60-64,bumi_other,1.4
W.P. Labuan,1/1/2025,both,60-64,chinese,0.6
W.P. Labuan,1/1/2025,both,60-64,indian,0
W.P. Labuan,1/1/2025,both,60-64,other_citizen,0
W.P. Labuan,1/1/2025,both,60-64,other_noncitizen,0.4
W.P. Labuan,1/1/2025,both,65-69,bumi_malay,0.6
W.P. Labuan,1/1/2025,both,65-69,bumi_other,0.9
W.P. Labuan,1/1/2025,both,65-69,chinese,0.5
W.P. Labuan,1/1/2025,both,65-69,indian,0
W.P. Labuan,1/1/2025,both,65-69,other_citizen,0
W.P. Labuan,1/1/2025,both,65-69,other_noncitizen,0.1
W.P. Labuan,1/1/2025,both,70-74,bumi_malay,0.4
W.P. Labuan,1/1/2025,both,70-74,bumi_other,0.6
W.P. Labuan,1/1/2025,both,70-74,chinese,0.4
W.P. Labuan,1/1/2025,both,70-74,indian,0
W.P. Labuan,1/1/2025,both,70-74,other_citizen,0
W.P. Labuan,1/1/2025,both,70-74,other_noncitizen,0.1
W.P. Labuan,1/1/2025,both,75-79,bumi_malay,0.2
W.P. Labuan,1/1/2025,both,75-79,bumi_other,0.3
W.P. Labuan,1/1/2025,both,75-79,chinese,0.3
W.P. Labuan,1/1/2025,both,75-79,indian,0
W.P. Labuan,1/1/2025,both,75-79,other_citizen,0
W.P. Labuan,1/1/2025,both,75-79,other_noncitizen,0
W.P. Labuan,1/1/2025,both,80-84,bumi_malay,0.1
W.P. Labuan,1/1/2025,both,80-84,bumi_other,0.1
W.P. Labuan,1/1/2025,both,80-84,chinese,0.2
W.P. Labuan,1/1/2025,both,80-84,indian,0
W.P. Labuan,1/1/2025,both,80-84,other_citizen,0
W.P. Labuan,1/1/2025,both,80-84,other_noncitizen,0
W.P. Labuan,1/1/2025,both,85+,bumi_malay,0.1
W.P. Labuan,1/1/2025,both,85+,bumi_other,0.2
W.P. Labuan,1/1/2025,both,85+,chinese,0.2
W.P. Labuan,1/1/2025,both,85+,indian,0
W.P. Labuan,1/1/2025,both,85+,other_citizen,0
W.P. Labuan,1/1/2025,both,85+,other_noncitizen,0
W.P. Labuan,1/1/2025,female,0-4,bumi_malay,1.4
W.P. Labuan,1/1/2025,female,0-4,bumi_other,1.5
W.P. Labuan,1/1/2025,female,0-4,chinese,0.1
W.P. Labuan,1/1/2025,female,0-4,indian,0
W.P. Labuan,1/1/2025,female,0-4,other_citizen,0.3
W.P. Labuan,1/1/2025,female,0-4,other_noncitizen,0.2
W.P. Labuan,1/1/2025,female,5-9,bumi_malay,2.2
W.P. Labuan,1/1/2025,female,5-9,bumi_other,1.9
W.P. Labuan,1/1/2025,female,5-9,chinese,0.3
W.P. Labuan,1/1/2025,female,5-9,indian,0
W.P. Labuan,1/1/2025,female,5-9,other_citizen,0
W.P. Labuan,1/1/2025,female,5-9,other_noncitizen,0.3
W.P. Labuan,1/1/2025,female,10-14,bumi_malay,1.4
W.P. Labuan,1/1/2025,female,10-14,bumi_other,1.8
W.P. Labuan,1/1/2025,female,10-14,chinese,0.2
W.P. Labuan,1/1/2025,female,10-14,indian,0
W.P. Labuan,1/1/2025,female,10-14,other_citizen,0.1
W.P. Labuan,1/1/2025,female,10-14,other_noncitizen,0.4
W.P. Labuan,1/1/2025,female,15-19,bumi_malay,1.2
W.P. Labuan,1/1/2025,female,15-19,bumi_other,1.6
W.P. Labuan,1/1/2025,female,15-19,chinese,0.3
W.P. Labuan,1/1/2025,female,15-19,indian,0
W.P. Labuan,1/1/2025,female,15-19,other_citizen,0
W.P. Labuan,1/1/2025,female,15-19,other_noncitizen,0.3
W.P. Labuan,1/1/2025,female,20-24,bumi_malay,1.6
W.P. Labuan,1/1/2025,female,20-24,bumi_other,2
W.P. Labuan,1/1/2025,female,20-24,chinese,0.5
W.P. Labuan,1/1/2025,female,20-24,indian,0
W.P. Labuan,1/1/2025,female,20-24,other_citizen,0
W.P. Labuan,1/1/2025,female,20-24,other_noncitizen,0.5
W.P. Labuan,1/1/2025,female,25-29,bumi_malay,1.4
W.P. Labuan,1/1/2025,female,25-29,bumi_other,1.8
W.P. Labuan,1/1/2025,female,25-29,chinese,0.5
W.P. Labuan,1/1/2025,female,25-29,indian,0.1
W.P. Labuan,1/1/2025,female,25-29,other_citizen,0
W.P. Labuan,1/1/2025,female,25-29,other_noncitizen,0.7
W.P. Labuan,1/1/2025,female,30-34,bumi_malay,1.6
W.P. Labuan,1/1/2025,female,30-34,bumi_other,1.7
W.P. Labuan,1/1/2025,female,30-34,chinese,0.4
W.P. Labuan,1/1/2025,female,30-34,indian,0
W.P. Labuan,1/1/2025,female,30-34,other_citizen,0
W.P. Labuan,1/1/2025,female,30-34,other_noncitizen,0.6
W.P. Labuan,1/1/2025,female,35-39,bumi_malay,1.4
W.P. Labuan,1/1/2025,female,35-39,bumi_other,1.7
W.P. Labuan,1/1/2025,female,35-39,chinese,0.5
W.P. Labuan,1/1/2025,female,35-39,indian,0
W.P. Labuan,1/1/2025,female,35-39,other_citizen,0
W.P. Labuan,1/1/2025,female,35-39,other_noncitizen,0.5
W.P. Labuan,1/1/2025,female,40-44,bumi_malay,1.5
W.P. Labuan,1/1/2025,female,40-44,bumi_other,1.7
W.P. Labuan,1/1/2025,female,40-44,chinese,0.6
W.P. Labuan,1/1/2025,female,40-44,indian,0.1
W.P. Labuan,1/1/2025,female,40-44,other_citizen,0
W.P. Labuan,1/1/2025,female,40-44,other_noncitizen,0.5
W.P. Labuan,1/1/2025,female,45-49,bumi_malay,0.7
W.P. Labuan,1/1/2025,female,45-49,bumi_other,1
W.P. Labuan,1/1/2025,female,45-49,chinese,0.3
W.P. Labuan,1/1/2025,female,45-49,indian,0
W.P. Labuan,1/1/2025,female,45-49,other_citizen,0
W.P. Labuan,1/1/2025,female,45-49,other_noncitizen,0.4
W.P. Labuan,1/1/2025,female,50-54,bumi_malay,0.8
W.P. Labuan,1/1/2025,female,50-54,bumi_other,0.9
W.P. Labuan,1/1/2025,female,50-54,chinese,0.3
W.P. Labuan,1/1/2025,female,50-54,indian,0
W.P. Labuan,1/1/2025,female,50-54,other_citizen,0
W.P. Labuan,1/1/2025,female,50-54,other_noncitizen,0.4
W.P. Labuan,1/1/2025,female,55-59,bumi_malay,0.6
W.P. Labuan,1/1/2025,female,55-59,bumi_other,0.8
W.P. Labuan,1/1/2025,female,55-59,chinese,0.3
W.P. Labuan,1/1/2025,female,55-59,indian,0
W.P. Labuan,1/1/2025,female,55-59,other_citizen,0
W.P. Labuan,1/1/2025,female,55-59,other_noncitizen,0.3
W.P. Labuan,1/1/2025,female,60-64,bumi_malay,0.4
W.P. Labuan,1/1/2025,female,60-64,bumi_other,0.7
W.P. Labuan,1/1/2025,female,60-64,chinese,0.3
W.P. Labuan,1/1/2025,female,60-64,indian,0
W.P. Labuan,1/1/2025,female,60-64,other_citizen,0
W.P. Labuan,1/1/2025,female,60-64,other_noncitizen,0.2
W.P. Labuan,1/1/2025,female,65-69,bumi_malay,0.3
W.P. Labuan,1/1/2025,female,65-69,bumi_other,0.4
W.P. Labuan,1/1/2025,female,65-69,chinese,0.3
W.P. Labuan,1/1/2025,female,65-69,indian,0
W.P. Labuan,1/1/2025,female,65-69,other_citizen,0
W.P. Labuan,1/1/2025,female,65-69,other_noncitizen,0.1
W.P. Labuan,1/1/2025,female,70-74,bumi_malay,0.3
W.P. Labuan,1/1/2025,female,70-74,bumi_other,0.3
W.P. Labuan,1/1/2025,female,70-74,chinese,0.2
W.P. Labuan,1/1/2025,female,70-74,indian,0
W.P. Labuan,1/1/2025,female,70-74,other_citizen,0
W.P. Labuan,1/1/2025,female,70-74,other_noncitizen,0
W.P. Labuan,1/1/2025,female,75-79,bumi_malay,0.1
W.P. Labuan,1/1/2025,female,75-79,bumi_other,0.1
W.P. Labuan,1/1/2025,female,75-79,chinese,0.1
W.P. Labuan,1/1/2025,female,75-79,indian,0
W.P. Labuan,1/1/2025,female,75-79,other_citizen,0
W.P. Labuan,1/1/2025,female,75-79,other_noncitizen,0
W.P. Labuan,1/1/2025,female,80-84,bumi_malay,0
W.P. Labuan,1/1/2025,female,80-84,bumi_other,0.1
W.P. Labuan,1/1/2025,female,80-84,chinese,0.1
W.P. Labuan,1/1/2025,female,80-84,indian,0
W.P. Labuan,1/1/2025,female,80-84,other_citizen,0
W.P. Labuan,1/1/2025,female,80-84,other_noncitizen,0
W.P. Labuan,1/1/2025,female,85+,bumi_malay,0.1
W.P. Labuan,1/1/2025,female,85+,bumi_other,0.1
W.P. Labuan,1/1/2025,female,85+,chinese,0.1
W.P. Labuan,1/1/2025,female,85+,indian,0
W.P. Labuan,1/1/2025,female,85+,other_citizen,0
W.P. Labuan,1/1/2025,female,85+,other_noncitizen,0
W.P. Labuan,1/1/2025,male,0-4,bumi_malay,1.5
W.P. Labuan,1/1/2025,male,0-4,bumi_other,1.6
W.P. Labuan,1/1/2025,male,0-4,chinese,0.1
W.P. Labuan,1/1/2025,male,0-4,indian,0
W.P. Labuan,1/1/2025,male,0-4,other_citizen,0.3
W.P. Labuan,1/1/2025,male,0-4,other_noncitizen,0.4
W.P. Labuan,1/1/2025,male,5-9,bumi_malay,2.6
W.P. Labuan,1/1/2025,male,5-9,bumi_other,2.2
W.P. Labuan,1/1/2025,male,5-9,chinese,0.3
W.P. Labuan,1/1/2025,male,5-9,indian,0.1
W.P. Labuan,1/1/2025,male,5-9,other_citizen,0
W.P. Labuan,1/1/2025,male,5-9,other_noncitizen,0.5
W.P. Labuan,1/1/2025,male,10-14,bumi_malay,1.6
W.P. Labuan,1/1/2025,male,10-14,bumi_other,2
W.P. Labuan,1/1/2025,male,10-14,chinese,0.2
W.P. Labuan,1/1/2025,male,10-14,indian,0
W.P. Labuan,1/1/2025,male,10-14,other_citizen,0.1
W.P. Labuan,1/1/2025,male,10-14,other_noncitizen,0.4
W.P. Labuan,1/1/2025,male,15-19,bumi_malay,1.6
W.P. Labuan,1/1/2025,male,15-19,bumi_other,1.8
W.P. Labuan,1/1/2025,male,15-19,chinese,0.3
W.P. Labuan,1/1/2025,male,15-19,indian,0
W.P. Labuan,1/1/2025,male,15-19,other_citizen,0
